DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2015-07,100.13
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2015-08,99.96
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2015-09,100.45
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2015-10,100.55
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2015-11,100.38
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2015-12,100.54
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-01,99.96
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-02,100.30
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-03,100.85
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-04,100.86
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-05,101.08
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-06,101.19
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-07,101.27
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-08,101.13
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-09,101.29
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-10,101.69
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-11,101.73
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2016-12,102.28
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-01,101.50
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-02,102.25
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-03,102.25
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-04,102.84
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-05,102.89
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-06,103.00
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-07,103.59
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-08,103.37
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-09,103.51
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-10,103.40
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-11,103.63
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2017-12,104.05
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-01,103.10
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-02,103.93
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-03,104.25
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-04,104.66
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-05,104.95
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-06,105.21
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-07,105.82
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-08,105.53
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-09,106.05
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-10,105.89
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-11,105.77
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2018-12,106.29
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-01,105.13
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-02,105.88
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-03,106.10
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-04,106.82
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-05,107.12
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-06,106.94
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-07,107.45
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-08,106.91
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-09,107.43
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-10,107.57
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-11,107.67
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2019-12,108.14
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-01,106.73
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-02,107.21
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-03,106.97
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-04,106.58
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-05,107.25
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-06,107.93
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-07,108.18
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-08,107.99
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-09,108.06
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-10,107.99
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-11,107.91
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2020-12,108.79
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-01,108.73
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-02,109.11
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-03,109.22
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-04,109.54
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-05,109.79
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-06,109.87
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-07,110.18
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-08,110.72
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-09,111.29
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-10,111.53
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-11,112.15
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2021-12,113.71
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-01,112.98
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-02,113.95
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-03,116.12
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-04,116.78
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-05,118.04
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-06,119.61
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-07,119.36
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-08,121.22
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-09,122.70
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-10,122.45
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-11,123.47
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2022-12,126.04
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-01,123.81
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-02,125.00
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-03,125.57
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-04,125.82
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-05,125.91
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-06,127.17
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-07,126.93
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-08,126.72
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-09,127.19
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-10,127.29
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-11,127.52
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2023-12,128.38
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-01,128.05
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-02,128.31
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-03,128.48
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-04,128.82
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-05,129.02
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-06,128.92
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-07,129.11
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-08,128.35
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-09,128.76
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-10,129.36
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-11,130.11
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2024-12,130.46
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-01,130.62
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-02,131.94
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-03,131.19
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-04,131.50
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-05,131.96
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-06,132.71
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-07,133.12
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-08,132.69
ESTAT:PRC_HICP_MIDX(1.0),31/10/25 11:00:00,M,I15,CP00,SE,2025-09,132.90
